"ZipCode","Category","YearsAhead","AbsoluteValue","NormalizedValue","Rank","Metric"
"60645","Crime",5,1008.52941176582,0.666716050899369,41,"Total Number of Crimes"
"60655","Crime",5,346.529411764706,0.954243033454782,49,"Total Number of Crimes"
"60656","Crime",5,292.352941173426,1,51,"Total Number of Crimes"
"6761","Education",0,3.9,0.684210526315789,40,"Average SQRP Score"
"60644","Education",0,3.19285714285714,0.278195488721805,5,"Average SQRP Score"
"60643","Education",0,3.45,0.425837320574162,16,"Average SQRP Score"
"60642","Education",0,3.88333333333333,0.674641148325358,37,"Average SQRP Score"
"60614","Education",0,3.96666666666667,0.722488038277512,42,"Average SQRP Score"
"60640","Education",0,3.34,0.36267942583732,10,"Average SQRP Score"
"60615","Education",0,3.2,0.282296650717703,6,"Average SQRP Score"
"60639","Education",0,3.54666666666667,0.48133971291866,23,"Average SQRP Score"
"60638","Education",0,3.5875,0.504784688995215,26,"Average SQRP Score"
"60637","Education",0,3.42857142857143,0.413533834586466,14,"Average SQRP Score"
"60616","Education",0,3.50833333333333,0.45933014354067,21,"Average SQRP Score"
"60636","Education",0,2.70833333333333,0,0,"Average SQRP Score"
"60634","Education",0,3.71666666666667,0.578947368421053,32,"Average SQRP Score"
"60617","Education",0,3.44,0.420095693779904,15,"Average SQRP Score"
"60613","Education",0,4.04285714285714,0.766233766233766,45,"Average SQRP Score"
"60633","Education",0,3.15,0.253588516746412,4,"Average SQRP Score"
"60631","Education",0,3.9,0.684210526315789,39,"Average SQRP Score"
"60618","Education",0,3.78125,0.616028708133971,35,"Average SQRP Score"
"60630","Education",0,3.975,0.727272727272727,43,"Average SQRP Score"
"60629","Education",0,3.67777777777778,0.556618819776715,31,"Average SQRP Score"
"60619","Education",0,3.36666666666667,0.377990430622009,11,"Average SQRP Score"
"60628","Education",0,3.05454545454545,0.198782079164854,3,"Average SQRP Score"
"60627","Education",0,4,0.741626794258373,44,"Average SQRP Score"
"60626","Education",0,3.6,0.511961722488038,28,"Average SQRP Score"
"60620","Education",0,3.455,0.428708133971292,17,"Average SQRP Score"
"60625","Education",0,4.14285714285714,0.82365003417635,46,"Average SQRP Score"
"60624","Education",0,3.46842105263158,0.436414001510954,18,"Average SQRP Score"
"60621","Education",0,2.85625,0.084928229665072,2,"Average SQRP Score"
"60623","Education",0,3.39705882352941,0.395440472839853,13,"Average SQRP Score"
"60632","Education",0,3.76071428571429,0.604237867395762,34,"Average SQRP Score"
"60645","Education",0,4.18,0.844976076555024,48,"Average SQRP Score"
"60641","Education",0,3.5,0.454545454545454,19,"Average SQRP Score"
"60655","Education",0,4.175,0.842105263157895,47,"Average SQRP Score"
"60827","Education",0,2.75,0.0239234449760765,1,"Average SQRP Score"
"60707","Education",0,3.25,0.311004784688995,9,"Average SQRP Score"
"12311","Education",0,4.4,0.971291866028708,49,"Average SQRP Score"
"60660","Education",0,3.75,0.598086124401914,33,"Average SQRP Score"
"60659","Education",0,3.88571428571429,0.676008202323991,38,"Average SQRP Score"
"60608","Education",0,3.59565217391304,0.509465363012274,27,"Average SQRP Score"
"60657","Education",0,3.91666666666667,0.69377990430622,41,"Average SQRP Score"
"60656","Education",0,3.86666666666667,0.665071770334928,36,"Average SQRP Score"
"60646","Education",0,4.45,1,50,"Average SQRP Score"
"60609","Education",0,3.21666666666667,0.291866028708134,7,"Average SQRP Score"
"60653","Education",0,3.36666666666667,0.37799043062201,12,"Average SQRP Score"
"60652","Education",0,3.6,0.511961722488038,28,"Average SQRP Score"
"60610","Education",0,3.6625,0.547846889952153,30,"Average SQRP Score"
"60622","Education",0,3.57142857142857,0.495557074504442,25,"Average SQRP Score"
"60651","Education",0,3.5,0.454545454545454,19,"Average SQRP Score"
"60649","Education",0,3.53333333333333,0.473684210526316,22,"Average SQRP Score"
"60647","Education",0,3.55384615384615,0.485461906514538,24,"Average SQRP Score"
"60612","Education",0,3.24,0.305263157894737,8,"Average SQRP Score"
"60659","Education",1,3.99857142857143,0.645624026218234,41,"Average SQRP Score"
"60629","Education",1,3.73045751633987,0.48429184886942,26,"Average SQRP Score"
"60644","Education",1,3.32617216117217,0.241021232747449,7,"Average SQRP Score"
"60660","Education",1,3.60833333333333,0.410806067443901,20,"Average SQRP Score"
"60628","Education",1,3.27204216073781,0.208449589011094,5,"Average SQRP Score"
"60627","Education",1,4.25000000000006,0.796916133884952,47,"Average SQRP Score"
"60707","Education",1,2.98999999999998,0.0387363670552722,1,"Average SQRP Score"
"60626","Education",1,3.41333333333336,0.293468722577423,9,"Average SQRP Score"
"60645","Education",1,4.19,0.760812335464458,46,"Average SQRP Score"
"60625","Education",1,4.27819047619047,0.813879188380878,48,"Average SQRP Score"
"60827","Education",1,3.16750000000002,0.145543437382485,4,"Average SQRP Score"
"60624","Education",1,3.63725146198828,0.428206972238155,21,"Average SQRP Score"
"60647","Education",1,3.7512087912088,0.496778512950008,27,"Average SQRP Score"
"6761","Education",1,3.81250000000006,0.53365927040244,30,"Average SQRP Score"
"60630","Education",1,4.0525,0.678074464084243,43,"Average SQRP Score"
"60649","Education",1,3.57749999999999,0.392252726588934,19,"Average SQRP Score"
"60631","Education",1,3.99250000000001,0.641970665663787,40,"Average SQRP Score"
"60643","Education",1,3.44786764705882,0.314249054266308,12,"Average SQRP Score"
"60652","Education",1,3.45699999999999,0.319744264761184,13,"Average SQRP Score"
"60639","Education",1,3.87866666666667,0.573473736993861,37,"Average SQRP Score"
"60641","Education",1,3.556,0.379315532154943,17,"Average SQRP Score"
"60638","Education",1,3.77,0.508085746521245,29,"Average SQRP Score"
"60653","Education",1,3.65166666666664,0.436881032969773,23,"Average SQRP Score"
"60623","Education",1,3.56,0.381722452049644,18,"Average SQRP Score"
"60637","Education",1,3.82928571428567,0.54375973781763,31,"Average SQRP Score"
"60640","Education",1,3.478,0.332380594208348,15,"Average SQRP Score"
"60655","Education",1,4.11499999999999,0.715682587438883,44,"Average SQRP Score"
"60642","Education",1,3.97000000000001,0.628431741256118,39,"Average SQRP Score"
"60634","Education",1,3.83,0.544189544941706,32,"Average SQRP Score"
"60651","Education",1,3.70499999999993,0.468973298232374,25,"Average SQRP Score"
"60656","Education",1,3.87666666666667,0.572270277046507,36,"Average SQRP Score"
"60633","Education",1,3.15499999999997,0.138021812711529,3,"Average SQRP Score"
"60632","Education",1,3.86027472527472,0.562406754584261,33,"Average SQRP Score"
"60657","Education",1,3.92333333333335,0.600351009151317,38,"Average SQRP Score"
"60636","Education",1,3.10333333333335,0.106932430738384,2,"Average SQRP Score"
"60646","Education",1,4.375,0.872132380594207,49,"Average SQRP Score"
"12311","Education",1,4.5875,1,50,"Average SQRP Score"
"60608","Education",1,3.75739130434781,0.500498716418386,28,"Average SQRP Score"
"60620","Education",1,3.64750000000001,0.434373824746149,22,"Average SQRP Score"
"60619","Education",1,3.35777777777778,0.260039279595507,8,"Average SQRP Score"
"60614","Education",1,4.03333333333333,0.666541306255482,42,"Average SQRP Score"
"60609","Education",1,3.42663333333334,0.301471731227283,10,"Average SQRP Score"
"60612","Education",1,3.31675,0.235351635953365,6,"Average SQRP Score"
"60621","Education",1,2.925625,0,0,"Average SQRP Score"
"60618","Education",1,3.87129166666667,0.569035978438009,34,"Average SQRP Score"
"60615","Education",1,3.42749999999999,0.301993230537793,11,"Average SQRP Score"
"60613","Education",1,4.18285714285715,0.75651426422393,45,"Average SQRP Score"
"60622","Education",1,3.65785714285714,0.440606028044914,24,"Average SQRP Score"
"60616","Education",1,3.46234848484849,0.322962608408265,14,"Average SQRP Score"
"60610","Education",1,3.87559523809524,0.571625566360427,35,"Average SQRP Score"
"60617","Education",1,3.49902173913044,0.345030004741897,16,"Average SQRP Score"
"60617","Education",2,3.53588260869566,0.371443684685851,16,"Average SQRP Score"
"60616","Education",2,3.45712121212121,0.324701016095677,11,"Average SQRP Score"
"60630","Education",2,4.08,0.694362017804153,43,"Average SQRP Score"
"60645","Education",2,4.16399999999999,0.744213649851628,45,"Average SQRP Score"
"60619","Education",2,3.38166666666667,0.279920870425323,7,"Average SQRP Score"
"60639","Education",2,3.95866666666666,0.622354104846682,38,"Average SQRP Score"
"60631","Education",2,3.95,0.617210682492583,37,"Average SQRP Score"
"60660","Education",2,3.56,0.385756676557866,17,"Average SQRP Score"
"60644","Education",2,3.41043956043956,0.296996771774218,9,"Average SQRP Score"
"60614","Education",2,3.98,0.635014836795254,39,"Average SQRP Score"
"60632","Education",2,3.9182967032967,0.598395669612287,36,"Average SQRP Score"
"60643","Education",2,3.41742647058823,0.301143305987082,10,"Average SQRP Score"
"60618","Education",2,3.87683333333333,0.573788328387735,33,"Average SQRP Score"
"60633","Education",2,3.04999999999998,0.0830860534124545,2,"Average SQRP Score"
"60707","Education",2,2.91,0,0,"Average SQRP Score"
"60640","Education",2,3.472,0.33353115727003,12,"Average SQRP Score"
"60613","Education",2,4.21142857142857,0.772361169987281,46,"Average SQRP Score"
"60608","Education",2,3.85999999999999,0.563798219584561,32,"Average SQRP Score"
"60634","Education",2,3.84333333333333,0.553907022749751,30,"Average SQRP Score"
"60642","Education",2,4.01333333333335,0.654797230464896,41,"Average SQRP Score"
"60637","Education",2,4.01714285714286,0.657058075455702,42,"Average SQRP Score"
"60615","Education",2,3.48785714285714,0.342941924544296,14,"Average SQRP Score"
"60636","Education",2,3.19500000000002,0.169139465875385,3,"Average SQRP Score"
"60641","Education",2,3.61455555555555,0.418133860863831,18,"Average SQRP Score"
"60659","Education",2,3.99714285714286,0.645188639253921,40,"Average SQRP Score"
"60638","Education",2,3.7425,0.49406528189911,23,"Average SQRP Score"
"60646","Education",2,4.365,0.863501483679523,47,"Average SQRP Score"
"60827","Education",2,3.36000000000001,0.267062314540069,6,"Average SQRP Score"
"60652","Education",2,3.404,0.293175074183975,8,"Average SQRP Score"
"12311","Education",2,4.595,1,50,"Average SQRP Score"
"60621","Education",2,2.91875,0.00519287833828157,1,"Average SQRP Score"
"60629","Education",2,3.78483660130719,0.519190861309906,27,"Average SQRP Score"
"60626","Education",2,3.48333333333335,0.340257171117715,13,"Average SQRP Score"
"6761","Education",2,3.67500000000007,0.454005934718142,22,"Average SQRP Score"
"60651","Education",2,3.8483333333333,0.556874381800179,31,"Average SQRP Score"
"60612","Education",2,3.3515,0.262017804154305,5,"Average SQRP Score"
"60653","Education",2,3.83999999999997,0.551928783382775,29,"Average SQRP Score"
"60627","Education",2,4.38000000000005,0.872403560830891,48,"Average SQRP Score"
"60624","Education",2,3.76877192982454,0.509656931646611,25,"Average SQRP Score"
"60656","Education",2,3.78,0.516320474777449,26,"Average SQRP Score"
"60625","Education",2,4.3984761904762,0.883368659036321,49,"Average SQRP Score"
"60609","Education",2,3.49951666666669,0.349861523244329,15,"Average SQRP Score"
"60622","Education",2,3.66857142857143,0.450190758796101,21,"Average SQRP Score"
"60623","Education",2,3.65941176470588,0.444754756502006,19,"Average SQRP Score"
"60647","Education",2,3.83296703296705,0.547754915707447,28,"Average SQRP Score"
"60649","Education",2,3.66166666666663,0.446092977250228,20,"Average SQRP Score"
"60610","Education",2,3.90321428571428,0.58944467994913,35,"Average SQRP Score"
"60655","Education",2,4.08,0.694362017804153,43,"Average SQRP Score"
"60628","Education",2,3.26932806324111,0.213251076107483,4,"Average SQRP Score"
"60620","Education",2,3.7655,0.507715133531159,24,"Average SQRP Score"
"60657","Education",2,3.88333333333334,0.577645895153318,34,"Average SQRP Score"
"60615","Education",3,3.54821428571428,0.405198468668146,14,"Average SQRP Score"
"60639","Education",3,4.03866666666667,0.681899388810536,40,"Average SQRP Score"
"60640","Education",3,3.466,0.358815232722149,10,"Average SQRP Score"
"60610","Education",3,3.93083333333333,0.621062529384112,34,"Average SQRP Score"
"60655","Education",3,4.04499999999999,0.685472496473902,41,"Average SQRP Score"
"60641","Education",3,3.67311111111111,0.475662121924468,19,"Average SQRP Score"
"60653","Education",3,4.02833333333331,0.676069581570275,39,"Average SQRP Score"
"60659","Education",3,3.99571428571429,0.657666733830347,38,"Average SQRP Score"
"60642","Education",3,4.05666666666667,0.692054536906446,42,"Average SQRP Score"
"60657","Education",3,3.84333333333333,0.571697226140107,26,"Average SQRP Score"
"60646","Education",3,4.355,0.860366713681242,47,"Average SQRP Score"
"60616","Education",3,3.45189393939394,0.350856947471904,9,"Average SQRP Score"
"60613","Education",3,4.24,0.795486600846265,46,"Average SQRP Score"
"60645","Education",3,4.138,0.737940761636108,44,"Average SQRP Score"
"60647","Education",3,3.91472527472527,0.611974767122864,32,"Average SQRP Score"
"60656","Education",3,3.68333333333334,0.481429243065357,21,"Average SQRP Score"
"60644","Education",3,3.49470695970697,0.375010978678129,11,"Average SQRP Score"
"60609","Education",3,3.57240000000002,0.418843441466869,17,"Average SQRP Score"
"60614","Education",3,3.92666666666666,0.618711800658205,33,"Average SQRP Score"
"60643","Education",3,3.38698529411764,0.314237119389367,7,"Average SQRP Score"
"60612","Education",3,3.38625,0.31382228490833,6,"Average SQRP Score"
"60651","Education",3,3.99166666666662,0.655383168782298,37,"Average SQRP Score"
"60652","Education",3,3.351,0.293935119887171,5,"Average SQRP Score"
"60649","Education",3,3.74583333333331,0.516690173953916,23,"Average SQRP Score"
"60608","Education",3,3.96260869565216,0.638989391059052,35,"Average SQRP Score"
"60633","Education",3,2.94499999999999,0.0648801128349834,2,"Average SQRP Score"
"60638","Education",3,3.715,0.499294781382231,22,"Average SQRP Score"
"60627","Education",3,4.51000000000005,0.947813822284935,48,"Average SQRP Score"
"60707","Education",3,2.82999999999998,0,0,"Average SQRP Score"
"12311","Education",3,4.6025,1,50,"Average SQRP Score"
"60618","Education",3,3.882375,0.593723554301837,28,"Average SQRP Score"
"60620","Education",3,3.8835,0.59435825105783,29,"Average SQRP Score"
"60619","Education",3,3.40555555555556,0.324713994671689,8,"Average SQRP Score"
"60634","Education",3,3.85666666666667,0.579219558063002,27,"Average SQRP Score"
"60626","Education",3,3.55333333333334,0.408086506817123,16,"Average SQRP Score"
"60628","Education",3,3.2666139657444,0.24632663793761,3,"Average SQRP Score"
"60631","Education",3,3.90750000000001,0.607898448519052,31,"Average SQRP Score"
"60625","Education",3,4.5187619047619,0.952757068977096,49,"Average SQRP Score"
"60636","Education",3,3.28666666666669,0.257639868359211,4,"Average SQRP Score"
"60617","Education",3,3.57274347826088,0.419037223278355,18,"Average SQRP Score"
"6761","Education",3,3.53750000000002,0.399153737658692,13,"Average SQRP Score"
"60622","Education",3,3.67928571428572,0.479145678017333,20,"Average SQRP Score"
"60623","Education",3,3.75882352941176,0.524018916452335,24,"Average SQRP Score"
"60660","Education",3,3.51166666666667,0.38457921955807,12,"Average SQRP Score"
"60630","Education",3,4.1075,0.720733427362485,43,"Average SQRP Score"
"60621","Education",3,2.911875,0.0461918194640425,1,"Average SQRP Score"
"60632","Education",3,3.97631868131867,0.646724220772174,36,"Average SQRP Score"
"60624","Education",3,3.90029239766079,0.603832100231762,30,"Average SQRP Score"
"60629","Education",3,3.83921568627451,0.569374153046274,25,"Average SQRP Score"
"60827","Education",3,3.55250000000001,0.407616361071943,15,"Average SQRP Score"
"60637","Education",3,4.20499999999998,0.775740479548653,45,"Average SQRP Score"
"60629","Education",4,3.89359477124184,0.605076598540641,30,"Average SQRP Score"
"12311","Education",4,4.61,0.984126984126962,48,"Average SQRP Score"
"60647","Education",4,3.99648351648352,0.659515088086505,33,"Average SQRP Score"
"60612","Education",4,3.42100000000001,0.35502645502645,8,"Average SQRP Score"
"60827","Education",4,3.745,0.526455026455017,22,"Average SQRP Score"
"60628","Education",4,3.26389986824769,0.271904692194541,3,"Average SQRP Score"
"60651","Education",4,4.13499999999993,0.732804232804181,42,"Average SQRP Score"
"60649","Education",4,3.82999999999998,0.57142857142855,24,"Average SQRP Score"
"60620","Education",4,4.00149999999999,0.662169312169293,34,"Average SQRP Score"
"60626","Education",4,3.62333333333336,0.462081128747801,17,"Average SQRP Score"
"60656","Education",4,3.58666666666664,0.442680776014088,14,"Average SQRP Score"
"60625","Education",4,4.63904761904763,0.999496094734173,49,"Average SQRP Score"
"60652","Education",4,3.298,0.289947089947084,4,"Average SQRP Score"
"60610","Education",4,3.95845238095238,0.639392794154684,31,"Average SQRP Score"
"60621","Education",4,2.905,0.0820105820105807,2,"Average SQRP Score"
"60624","Education",4,4.03181286549705,0.678207865342336,36,"Average SQRP Score"
"60653","Education",4,4.21666666666664,0.776014109347411,44,"Average SQRP Score"
"6761","Education",4,3.40000000000003,0.343915343915354,7,"Average SQRP Score"
"60623","Education",4,3.85823529411763,0.586367880485507,25,"Average SQRP Score"
"60627","Education",4,4.64000000000004,1,50,"Average SQRP Score"
"60646","Education",4,4.345,0.843915343915324,46,"Average SQRP Score"
"60657","Education",4,3.80333333333334,0.557319223985882,23,"Average SQRP Score"
"60613","Education",4,4.26857142857143,0.80347694633407,45,"Average SQRP Score"
"60634","Education",4,3.87,0.592592592592578,27,"Average SQRP Score"
"60617","Education",4,3.60960434782611,0.454817115251898,16,"Average SQRP Score"
"60622","Education",4,3.69,0.497354497354487,20,"Average SQRP Score"
"60641","Education",4,3.73166666666667,0.519400352733675,21,"Average SQRP Score"
"60636","Education",4,3.37833333333336,0.332451499118172,6,"Average SQRP Score"
"60615","Education",4,3.60857142857142,0.454270597127727,15,"Average SQRP Score"
"60619","Education",4,3.42944444444445,0.359494415049965,9,"Average SQRP Score"
"60659","Education",4,3.99428571428571,0.658352229780786,32,"Average SQRP Score"
"60660","Education",4,3.46333333333332,0.377425044091697,12,"Average SQRP Score"
"60637","Education",4,4.39285714285711,0.869236583522261,47,"Average SQRP Score"
"60608","Education",4,4.06521739130434,0.69588221762133,38,"Average SQRP Score"
"60639","Education",4,4.11866666666666,0.724162257495568,41,"Average SQRP Score"
"60616","Education",4,3.44666666666667,0.368606701940027,10,"Average SQRP Score"
"60655","Education",4,4.00999999999999,0.666666666666647,35,"Average SQRP Score"
"60640","Education",4,3.46,0.375661375661367,11,"Average SQRP Score"
"60642","Education",4,4.10000000000001,0.714285714285702,39,"Average SQRP Score"
"60609","Education",4,3.64528333333334,0.473694885361544,18,"Average SQRP Score"
"60614","Education",4,3.87333333333333,0.594356261022915,28,"Average SQRP Score"
"60638","Education",4,3.6875,0.496031746031735,19,"Average SQRP Score"
"60645","Education",4,4.11199999999999,0.720634920634901,40,"Average SQRP Score"
"60630","Education",4,4.135,0.732804232804215,43,"Average SQRP Score"
"60631","Education",4,3.86500000000001,0.589947089947081,26,"Average SQRP Score"
"60633","Education",4,2.83999999999997,0.0476190476190333,1,"Average SQRP Score"
"60707","Education",4,2.75,0,0,"Average SQRP Score"
"60644","Education",4,3.57897435897436,0.438610771944098,13,"Average SQRP Score"
"60643","Education",4,3.35654411764705,0.320922813569863,5,"Average SQRP Score"
"60632","Education",4,4.03434065934066,0.679545322402448,37,"Average SQRP Score"
"60618","Education",4,3.88791666666667,0.60207231040563,29,"Average SQRP Score"
"60707","Education",5,2.66999999999999,0,0,"Average SQRP Score"
"60608","Education",5,4.16782608695652,0.713250517598333,41,"Average SQRP Score"
"60659","Education",5,3.99285714285714,0.629931972789107,33,"Average SQRP Score"
"60657","Education",5,3.76333333333334,0.520634920634915,21,"Average SQRP Score"
"12311","Education",5,4.6175,0.927380952380936,48,"Average SQRP Score"
"60660","Education",5,3.41499999999999,0.354761904761898,7,"Average SQRP Score"
"60827","Education",5,3.9375,0.60357142857142,28,"Average SQRP Score"
"60656","Education",5,3.48999999999998,0.390476190476178,13,"Average SQRP Score"
"60622","Education",5,3.70071428571428,0.490816326530605,19,"Average SQRP Score"
"60655","Education",5,3.97499999999999,0.62142857142856,31,"Average SQRP Score"
"60617","Education",5,3.64646521739132,0.464983436853006,14,"Average SQRP Score"
"60633","Education",5,2.73499999999999,0.0309523809523791,1,"Average SQRP Score"
"6761","Education",5,3.26250000000005,0.282142857142878,5,"Average SQRP Score"
"60632","Education",5,4.09236263736264,0.677315541601247,36,"Average SQRP Score"
"60618","Education",5,3.89345833333333,0.582599206349198,26,"Average SQRP Score"
"60631","Education",5,3.82250000000001,0.548809523809519,24,"Average SQRP Score"
"60630","Education",5,4.1625,0.710714285714275,39,"Average SQRP Score"
"60629","Education",5,3.94797385620916,0.60855897914721,29,"Average SQRP Score"
"60619","Education",5,3.45333333333334,0.373015873015873,9,"Average SQRP Score"
"60628","Education",5,3.26118577075099,0.281517033690946,4,"Average SQRP Score"
"60627","Education",5,4.77000000000004,1,50,"Average SQRP Score"
"60620","Education",5,4.11950000000002,0.690238095238092,37,"Average SQRP Score"
"60626","Education",5,3.69333333333336,0.487301587301592,18,"Average SQRP Score"
"60625","Education",5,4.75933333333333,0.994920634920615,49,"Average SQRP Score"
"60624","Education",5,4.1633333333333,0.711111111111083,40,"Average SQRP Score"
"60621","Education",5,2.898125,0.108630952380957,2,"Average SQRP Score"
"60623","Education",5,3.95764705882351,0.613165266106425,30,"Average SQRP Score"
"60634","Education",5,3.88333333333333,0.577777777777769,25,"Average SQRP Score"
"60636","Education",5,3.47000000000003,0.380952380952391,12,"Average SQRP Score"
"60637","Education",5,4.58071428571429,0.909863945578219,47,"Average SQRP Score"
"60616","Education",5,3.4414393939394,0.36735209235209,8,"Average SQRP Score"
"60653","Education",5,4.40499999999997,0.826190476190449,46,"Average SQRP Score"
"60652","Education",5,3.24499999999999,0.273809523809519,3,"Average SQRP Score"
"60610","Education",5,3.98607142857143,0.626700680272099,32,"Average SQRP Score"
"60651","Education",5,4.27833333333331,0.765873015872991,43,"Average SQRP Score"
"60649","Education",5,3.91416666666663,0.592460317460292,27,"Average SQRP Score"
"60612","Education",5,3.45574999999999,0.374166666666661,11,"Average SQRP Score"
"60647","Education",5,4.07824175824177,0.670591313448453,34,"Average SQRP Score"
"60646","Education",5,4.335,0.79285714285713,45,"Average SQRP Score"
"60609","Education",5,3.71816666666669,0.499126984126989,20,"Average SQRP Score"
"60645","Education",5,4.086,0.674285714285703,35,"Average SQRP Score"
"60644","Education",5,3.66324175824175,0.472972265829401,16,"Average SQRP Score"
"60643","Education",5,3.32610294117647,0.312429971988791,6,"Average SQRP Score"
"60614","Education",5,3.81999999999999,0.547619047619037,23,"Average SQRP Score"
"60642","Education",5,4.14333333333335,0.701587301587296,38,"Average SQRP Score"
"60640","Education",5,3.454,0.37333333333333,10,"Average SQRP Score"
"60615","Education",5,3.66892857142857,0.475680272108835,17,"Average SQRP Score"
"60639","Education",5,4.19866666666667,0.727936507936497,42,"Average SQRP Score"
"60638","Education",5,3.66,0.471428571428564,15,"Average SQRP Score"
"60613","Education",5,4.29714285714286,0.774829931972777,44,"Average SQRP Score"
"60641","Education",5,3.79022222222223,0.533439153439148,22,"Average SQRP Score"
